2 0
1 -0.5 -0.5 -1. 
2 -0.5 -0.5  0. 
3 -0.5  0.5 -1. 
4 -0.5  0.5  0. 
5  0.5 -0.5 -1. 
6  0.5 -0.5  0. 
7  0.5  0.5 -1. 
8  0.5  0.5  0. 
9 -0.5 -0.5 -1. 
10 -0.5 -0.5  0. 
11  0.5 -0.5 -1. 
12  0.5 -0.5  0. 
13 -0.5  0.5 -1. 
14 -0.5  0.5  0. 
15  0.5  0.5 -1. 
16  0.5  0.5  0. 
17 -0.5 -0.5 -1. 
18  0.5 -0.5 -1. 
19 -0.5  0.5 -1. 
20  0.5  0.5 -1. 
21 -0.5 -0.5  0. 
22  0.5 -0.5  0. 
23 -0.5  0.5  0. 
24  0.5  0.5  0. 
0 0 0 0
1 2 4 3
5 7 8 6
 9 11 12 10
13 14 16 15
17 19 20 18
21 22 24 23
0 0 0 0
